num_epochs;batch_size;hidden_size;learning_rate;lr_decay;reg;norm_layer;history_loss_train;history_loss_validation;best_model_valid_accuracy;early_stopped_valid_accuracy;is_early_stopped;train_valid_loss_hist_plot_path;valid_accuracy_plot_path;path_pre_train_filter_plots;path_post_train_filter_plots;best_model_test_accuracy;early_stopped_best_accuracy
50;400;[128, 512, 512, 512, 512];0.001;0.95;0.005;BN;[0.0038572786639376384, 0.002930244941536973, 0.002658771200150978, 0.0025233762135835197, 0.0024070436222766475, 0.0023064487397186154, 0.002228011011592741, 0.0021215792811983, 0.0020412257083547796, 0.001940368673181146, 0.0018568962994145184, 0.0017355620994315884, 0.001631019425585987, 0.0015239194786645532, 0.0014020587394877179, 0.0012744750270271689, 0.0011783518521039467, 0.0010423221911598996, 0.0009634768956802725, 0.0008863101215139637, 0.0008054958738204909, 0.0007241526533796535, 0.0006933752726006314, 0.0006928247458687643, 0.0006627778051708772, 0.0006162598938113306, 0.0005828409953936329, 0.0005642667049314918, 0.0005293016605139748, 0.0005212478775803636, 0.0005185380826393763, 0.0005129356470292177, 0.0005217582702152128, 0.0007556178069453898];[0.003753596345583598, 0.0028344201048215232, 0.0025868602593739826, 0.0031010885039965312, 0.0028873218099276224, 0.0028461933135986326, 0.00259784330924352, 0.002303098738193512, 0.002141804645458857, 0.002167131851116816, 0.0015595029294490814, 0.002483970473210017, 0.0019637247920036315, 0.0015509009857972464, 0.0017670526107152302, 0.001917641709248225, 0.0016925659775733947, 0.0018235247830549876, 0.0017774959405263266, 0.0016276943683624268, 0.0015641882022221882, 0.00164537047346433, 0.0015560893714427948, 0.0014891761541366577, 0.0014797333379586537, 0.0016187573969364166, 0.0015698521832625072, 0.0013430775701999665, 0.0012895362575848898, 0.0012771205852429072, 0.0012681746731201809, 0.0012749850749969483, 0.0017682387431462606, 0.0019896333416302998];86.2;76.2;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.001_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.001_0.95_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.001_0.95_0.005.png;./post_training_filters/post_training_filters_50_400_0.001_0.95_0.005.png;77.37;77.37
50;400;[128, 512, 512, 512, 512];0.001;0.9;0.001;BN;[0.003793040993737011, 0.0026922482809400173, 0.002300910612916559, 0.0020525846297178812, 0.0018418048661414201, 0.0016535889423959624, 0.0014565665480809483, 0.0012707184860861398, 0.0011165061574883578, 0.0009425364719416068, 0.0008392102344007027, 0.0007266776115307963, 0.0006261506737247715, 0.000565759290342893, 0.0005311945162531806, 0.0004954293997185986, 0.0004835216970584257, 0.0004684174200141333, 0.00047584100225107456, 0.0004793415948506293, 0.0004736297701795896, 0.00046744512500074823, 0.00046725801972112037, 0.0004751570265346426, 0.0004691855215687093, 0.0004740291294770512, 0.0004798449094339115, 0.0004710516360838239, 0.00047099433990755704];[0.002768333355585734, 0.002497856517632802, 0.002634688119093577, 0.002119092245896657, 0.0019191741943359376, 0.0013659229377905528, 0.00153281236688296, 0.00186462864279747, 0.0017918747663497924, 0.0015138554573059081, 0.0015516008933385214, 0.0014138934016227722, 0.001583235114812851, 0.001384114772081375, 0.001267798220117887, 0.0011285004516442616, 0.0012791095674037933, 0.001206579158703486, 0.0011602286497751871, 0.0011590791493654251, 0.0011628032227357229, 0.0011788580566644668, 0.001147462303439776, 0.0012153312315543493, 0.0011886029442151388, 0.001221281016866366, 0.0011817307770252228, 0.0011942968020836513, 0.0012158278127511342];87.6;86.1;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.001_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.001_0.9_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.001_0.9_0.001.png;./post_training_filters/post_training_filters_50_400_0.001_0.9_0.001.png;85.83;85.83
50;400;[128, 512, 512, 512, 512];0.001;0.9;0.005;BN;[0.0037527854243914285, 0.0028771501949162986, 0.0026073160488915637, 0.0024366109860621816, 0.00228401538196618, 0.002166422152422308, 0.002049092039829347, 0.0019321633051565992, 0.0017956795961391635, 0.0017041750106869674, 0.0015592331778470094, 0.0014433973300747756, 0.0012931900047432117, 0.0011585666493671696, 0.0010318154569079236, 0.0009129652774673168, 0.0008199434188323292, 0.0007023669933763945, 0.0006305280188477136, 0.000602376615492309, 0.0005584701471697025, 0.000532624058243705, 0.0005043963088494976, 0.0005059272720198321, 0.0005027515874282131, 0.000504044241355202, 0.0005076226894933034, 0.0005040761374118852, 0.0005081518454764916];[0.0038832534352938332, 0.0030845033129056295, 0.0026100693146387734, 0.002402580132087072, 0.002624731957912445, 0.0025277964770793913, 0.002415603945652644, 0.0025045384963353476, 0.001913504203160604, 0.001965645005305608, 0.001699820210536321, 0.0018065732220808664, 0.0015516733626524607, 0.001470339794953664, 0.002074252963066101, 0.0016985899706681569, 0.0018192659318447112, 0.001439854751030604, 0.0014345990121364593, 0.0011649880309899648, 0.0012208666652441026, 0.001225614349047343, 0.0011441348244746526, 0.0011584205677111943, 0.001176232248544693, 0.0011190157383680344, 0.0012031665941079457, 0.0011772418767213822, 0.0013879287739594777];87.3;84.3;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.001_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.001_0.9_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.001_0.9_0.005.png;./post_training_filters/post_training_filters_50_400_0.001_0.9_0.005.png;84.54;84.54
50;400;[128, 512, 512, 512, 512];0.002;0.99;0.001;BN;[0.004138916224483552, 0.0030285695195198057, 0.0026637028848252647, 0.0024345024862909704, 0.0022473929713412027, 0.0020267084507438224, 0.0018884242162471865, 0.001761673115860156, 0.001639451201611418, 0.0015309855269222724, 0.0014482582954129552, 0.0013729142409756902, 0.0013002158295575196, 0.0012385391310705401, 0.0011703733045880388, 0.001127517215483557, 0.0010767375738397846, 0.0010454123000788495];[0.0034766175349553426, 0.003157767653465271, 0.00277308315038681, 0.00333814005057017, 0.002236962169408798, 0.002835645079612732, 0.0021310404936472575, 0.0016963225106398265, 0.001683293084303538, 0.0016461417575677237, 0.0019402847687403362, 0.0018814886113007864, 0.001382024884223938, 0.0014666342238585154, 0.0018743114670117696, 0.001464862773815791, 0.0016869242489337922, 0.00226628045241038];81.8;75.3;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.002_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.002_0.99_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.002_0.99_0.001.png;./post_training_filters/post_training_filters_50_400_0.002_0.99_0.001.png;74.43;74.43
50;400;[128, 512, 512, 512, 512];0.002;0.99;0.005;BN;[0.004120426786139729, 0.0033310287439726233, 0.0030408179687290656, 0.0029399390748845854, 0.0027811215987535026, 0.002574518219969137, 0.002410972772575006, 0.0022566198793853203, 0.0021552976408625037, 0.0020616512800135265, 0.0019930747430014417, 0.0019525036882094252, 0.0018724330835710695, 0.001851705604694723, 0.0017777697632952434, 0.0017339835600639747, 0.0016847610207107978, 0.0016668395734414823, 0.0016366645354565566, 0.0015939043050374442, 0.0015866436597292985, 0.0015503660716661592, 0.001525360199251795, 0.0014918633459544764, 0.0014953040113536323, 0.0014320712869729452, 0.001403558318450199, 0.0013997105963346435, 0.0013827245736994394, 0.0013338417995993684, 0.0013380891956934116, 0.0013219346330175556, 0.0013165068929272938, 0.001268781180061945, 0.0012639815802496623];[0.005861662228902181, 0.004054255882898966, 0.004476893246173858, 0.0033076506853103637, 0.0031449797749519347, 0.0030019197861353556, 0.0030335327982902527, 0.001986255298058192, 0.0019567688306172688, 0.002054464171330134, 0.0019389867782592773, 0.0018382980426152548, 0.0019707514345645907, 0.002030400186777115, 0.0018248252073923747, 0.0018000765144824981, 0.001661046693722407, 0.001906623343626658, 0.00206944410999616, 0.0016225901742776235, 0.0015952847401301067, 0.0016384313503901163, 0.0016279902557531992, 0.0018865313629309337, 0.0016928327083587647, 0.0016489038368066153, 0.001652752955754598, 0.0016044046481450398, 0.00180970033009847, 0.001798015534877777, 0.0017688146730264027, 0.0017476627727349599, 0.0016425574819246929, 0.0017812694112459818, 0.0019790305693944297];80.3;75.9;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.002_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.002_0.99_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.002_0.99_0.005.png;./post_training_filters/post_training_filters_50_400_0.002_0.99_0.005.png;75.99;75.99
50;400;[128, 512, 512, 512, 512];0.002;0.95;0.001;BN;[0.004011581830862092, 0.0029312038155106025, 0.0025895223542442168, 0.002366897836933291, 0.00215970480345129, 0.0019690782764578254, 0.0018179600364793607, 0.0016153817169549988, 0.0014955075739360437, 0.0013436210076741087, 0.0012067369953161333, 0.0010934219370043374, 0.0009778366571034842, 0.0009182872368795116, 0.0008583327740188536, 0.0007670866776772631, 0.0007123688187419884, 0.0006833455690402326, 0.0006653992677243745, 0.0006126391624168652, 0.0006017354612306851, 0.0005903725135253697, 0.0005696568195897389, 0.0005789574114530067, 0.0005482707260464265, 0.000532805876034062, 0.0005089191853152058, 0.0005078298677273882, 0.0005005473822234123, 0.0004965613537081858, 0.0004829246720405129, 0.00047080974268719433, 0.0004724166884533758, 0.0004861105048680693, 0.0004712942581835801, 0.0004755886556292937, 0.0004749079890609757, 0.00047482641519812065, 0.00047662393772989755, 0.000473779867577359];[0.003609432876110077, 0.0028558012843132017, 0.00369981586933136, 0.002472395996252696, 0.002561910996834437, 0.002276205122470856, 0.0019044954578081768, 0.001810684899489085, 0.0017737080653508505, 0.0015826697647571563, 0.0018096160888671875, 0.0013773812353610993, 0.0015052671233812967, 0.001567580501238505, 0.0015721826255321503, 0.0012939191857973735, 0.0016228711108366648, 0.0016273564596970876, 0.0015148213505744934, 0.001716204136610031, 0.0016023034850756327, 0.0017380722363789876, 0.0017033224304517111, 0.0016112342476844788, 0.0016817328333854674, 0.0016294114788373312, 0.0015979481240113577, 0.0015764237940311431, 0.0014948200682799021, 0.0014493828763564429, 0.0014284191032250722, 0.0014209531247615815, 0.0013739428669214248, 0.0013185678174098333, 0.0013512690365314484, 0.001368849128484726, 0.0013506088157494863, 0.0013151649882396062, 0.0013607518126567205, 0.0013690387457609176];87.1;85.3;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.002_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.002_0.95_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.002_0.95_0.001.png;./post_training_filters/post_training_filters_50_400_0.002_0.95_0.001.png;84.51;84.51
50;400;[128, 512, 512, 512, 512];0.002;0.95;0.005;BN;[0.004142893380750486, 0.003308608936585062, 0.003032793909068999, 0.002885695623188484, 0.0027217824672295795, 0.002539464889503107, 0.002358567180430017, 0.0021851968801603083, 0.002025886185285522, 0.0019251126680916886, 0.001797948764349387, 0.0017097291629004285, 0.0015948382589390608, 0.0015139103474898067, 0.0014297912530298156, 0.0013580755422997282, 0.0012737465177367372, 0.0012062370565121736, 0.0011633655822616282, 0.0010616498670684613, 0.0010030405205197451, 0.000923198340990679, 0.0009032292803370855, 0.0008476276447375615, 0.0007887996581754064, 0.0007542970661467653, 0.0007316576698567809, 0.0007214852722316254, 0.0006719483271604631, 0.0006409402870065797, 0.0006045758151789991, 0.00058769755459171, 0.0005685023830188968, 0.0005523794734986816, 0.0005535555727840439, 0.0005558117948533073, 0.0005492776829173894, 0.000557908419125933, 0.0005736663525666648, 0.0007181284909810478];[0.0044179790218671165, 0.003983166813850403, 0.003775631586710612, 0.003047500948111216, 0.002903270721435547, 0.0030953999360402427, 0.0026402296622594196, 0.002385688324769338, 0.002214053769906362, 0.001757564793030421, 0.0022647354006767274, 0.0019315041601657868, 0.0017750726143519085, 0.0021052836378415425, 0.001866186261177063, 0.0016536093751589457, 0.0016762988766034445, 0.0015114585558573404, 0.0015927711129188537, 0.001648264576991399, 0.0016008013983567556, 0.0017084441582361858, 0.0016446287433306377, 0.0017621037860711417, 0.001797034243742625, 0.0016283571223417918, 0.0018013503154118856, 0.0016674749553203584, 0.0018681521713733674, 0.0017202773690223694, 0.0016849618156750997, 0.0015806519985198974, 0.0015775123238563537, 0.0015734948217868804, 0.0016085186103979748, 0.0017094984153906505, 0.0016489717861016592, 0.0016101592779159547, 0.0016810314853986103, 0.0018669830759366352];83.7;80.8;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.002_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.002_0.95_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.002_0.95_0.005.png;./post_training_filters/post_training_filters_50_400_0.002_0.95_0.005.png;77.63;77.63
50;400;[128, 512, 512, 512, 512];0.002;0.9;0.001;BN;[0.004064884413548601, 0.002976929298261317, 0.002573720718302378, 0.0023240855687517463, 0.0020875449490741016, 0.0018881777946541949, 0.0016964727446315735, 0.001503052980434604, 0.0013149400891327276, 0.0011442811508488848, 0.0009909192194056705, 0.000821567392203866, 0.000731662445497222, 0.0006337130593696261, 0.0005791781863909427, 0.000528775603184855, 0.0005107570300257303, 0.0004917956658495151, 0.00048071711498305083, 0.00047804394782316397, 0.000481901578605175, 0.00046809821866634416, 0.00047838899026799006, 0.0004763302903592102, 0.0004675232567559413, 0.00046958813246915013, 0.0004773469145099322, 0.0004812444997875671, 0.00047741755055702797, 0.00047892070231520065];[0.0031875800093015033, 0.002799193859100342, 0.002615564564863841, 0.0028350059191385906, 0.002222550958395004, 0.0022283018628756206, 0.0018299684425195058, 0.001704255590836207, 0.0018274966379006703, 0.0013917556901772816, 0.0018685625493526459, 0.0018226437270641327, 0.0012822469572226207, 0.0012906899799903233, 0.0015968173245588938, 0.0014542793730894725, 0.0012595675388971965, 0.0012430372337500254, 0.0012276599059502283, 0.0012515920400619507, 0.0012552728255589803, 0.0011728324989477793, 0.0012108581761519114, 0.0012531235069036485, 0.0012081980953613917, 0.0012388791392246882, 0.0012084941317637762, 0.0012304827819267909, 0.0012246096134185792, 0.001299280325571696];87.6;86.1;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.002_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.002_0.9_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.002_0.9_0.001.png;./post_training_filters/post_training_filters_50_400_0.002_0.9_0.001.png;85.08;85.08
50;400;[128, 512, 512, 512, 512];0.002;0.9;0.005;BN;[0.004119970335708401, 0.003283182387429524, 0.002974786113917343, 0.002804045507578346, 0.0026275510322756883, 0.0024548718127293317, 0.0022462121730412892, 0.0020810557574760624, 0.0018982214595728774, 0.0017002566413181583, 0.0015740559958830112, 0.001417679509254006, 0.0012688720389837172, 0.001130267559149401, 0.0010028700536586406, 0.0008650481385913322, 0.0007744729712726625, 0.0006969446949357909, 0.0006234000568709722, 0.0005862090130889319, 0.0005511519967055902, 0.0005288768287112074, 0.0005351091421595433, 0.0005252779390269178, 0.0005181977803993031, 0.0005204655808525357, 0.0005313035134014075, 0.0005243682434282652, 0.0005278891264423123, 0.0005125639754218784, 0.0005190823778388946];[0.004107980628808339, 0.003510058323542277, 0.004726100564002991, 0.002727875212828318, 0.0032077476382255552, 0.0029965105652809145, 0.002211951514085134, 0.0021718877057234445, 0.0016791123648484548, 0.0018649234374364216, 0.001521654377381007, 0.0022975294788678486, 0.0014257431030273438, 0.0016045218706130981, 0.0014654520650704702, 0.001514373521010081, 0.0015970372656981151, 0.0014195109407107035, 0.0012711859494447708, 0.0012966543932755787, 0.0013518935938676199, 0.0012512873858213426, 0.0012780288606882096, 0.0012511535733938216, 0.0012542898952960968, 0.0012730139493942261, 0.0012629892180363337, 0.001259852374593417, 0.0013019668062527975, 0.0012643863260746002, 0.0013094814121723175];86.3;84.6;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.002_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.002_0.9_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.002_0.9_0.005.png;./post_training_filters/post_training_filters_50_400_0.002_0.9_0.005.png;83.09;83.09
50;400;[128, 512, 512, 512, 512];0.01;0.99;0.001;BN;[0.005243280411251192, 0.0035661616824506745, 0.0030132400504941865, 0.0027643875620229456, 0.0026685403662968458, 0.0026008586791472707, 0.002511763913117773, 0.0024779856495740936, 0.002426688422759374, 0.0023946525253416076, 0.0023452923755820205, 0.002337821390086073, 0.0022921884895824806, 0.0022773095492909594, 0.002253723551587361, 0.002205645316015414, 0.002210937955272876, 0.0022016145155681825, 0.002149933408188626];[0.005819527705510457, 0.003660411636034648, 0.0028601579864819845, 0.0035105513532956443, 0.0031477861603101094, 0.0027705890933672588, 0.0025338763495286304, 0.0027936241030693055, 0.0024089849491914115, 0.0026067522168159484, 0.002598495582739512, 0.002091280768314997, 0.002067189415295919, 0.0022332578897476195, 0.0021925543745358786, 0.0019954473276933035, 0.0020351662238438924, 0.001870928257703781, 0.004264747798442841];74.8;55.9;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.01_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.01_0.99_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.01_0.99_0.001.png;./post_training_filters/post_training_filters_50_400_0.01_0.99_0.001.png;55.56;55.56
50;400;[128, 512, 512, 512, 512];0.01;0.99;0.005;BN;[0.005480717561109279, 0.003885573519439232, 0.003387814530027591, 0.0031727793449308813, 0.003041599249936701, 0.0029777273414580805, 0.0029328838644958125, 0.002881382757086095, 0.0028664995427054116, 0.0028651269882675108, 0.0028074028458052536, 0.0027831914427319192, 0.0027616263598930547, 0.0027596894076200034, 0.002735769955850229];[0.005549270510673523, 0.004100517630577088, 0.0032835954427719114, 0.0036164461572964985, 0.0031596338748931885, 0.003535724381605784, 0.004122380117575327, 0.002912763754526774, 0.004152767956256866, 0.0023821704586346943, 0.002910103996594747, 0.0031837210059165954, 0.0026339067022005717, 0.003450178802013397, 0.005771691203117371];67.1;36.3;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.01_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.01_0.99_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.01_0.99_0.005.png;./post_training_filters/post_training_filters_50_400_0.01_0.99_0.005.png;33.96;33.96
50;400;[128, 512, 512, 512, 512];0.01;0.95;0.001;BN;[0.005179180839682013, 0.003408884306748708, 0.0028997913172574548, 0.0026856616926871665, 0.0025245035009655525, 0.002437573233997919, 0.002360717762049621, 0.002278774862851554, 0.0022184446987097827, 0.002171303494189813, 0.002120349808194773, 0.002040336948584735, 0.002006130961140966, 0.0019454039063880114, 0.0019134072147733796, 0.001881420085342919];[0.0052678829431533816, 0.0035260708133379617, 0.0024613995353380837, 0.0024997262159983315, 0.002437074929475784, 0.0027099112669626874, 0.0024842709302902223, 0.002157456080118815, 0.0020832677185535432, 0.002059926688671112, 0.0021344431738058727, 0.0021061979234218596, 0.002041555643081665, 0.0017783874770005545, 0.0018431684871514638, 0.002279774695634842];76.0;68.9;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.01_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.01_0.95_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.01_0.95_0.001.png;./post_training_filters/post_training_filters_50_400_0.01_0.95_0.001.png;68.41;68.41
50;400;[128, 512, 512, 512, 512];0.01;0.95;0.005;BN;[0.005206835550990531, 0.003963986162732287, 0.0033861701251045474, 0.0031471541814687776, 0.0030400058990571557, 0.0029349183551664274, 0.002851760782362, 0.0028047214072894275, 0.0027414328829059756, 0.0026917978648732348, 0.0026437906072876317, 0.0026265463620666566, 0.002606717942933726, 0.0025434541726500038, 0.0025318370371814666, 0.002498847647168772, 0.002462015725005933, 0.0024343537739137324, 0.0024052469129484844, 0.0023762090673776176, 0.0023624619853690387, 0.0023280619218097468];[0.0051961284875869755, 0.004195879995822906, 0.004835831820964813, 0.004716816246509552, 0.0031784101327260337, 0.0030616105596224467, 0.0029135578870773315, 0.0026466527581214903, 0.002447550694147746, 0.0032074954112370807, 0.003025374909241994, 0.003107361694176992, 0.0025314010679721834, 0.0022694049775600434, 0.0022996269663174947, 0.0021858483552932738, 0.0021404728293418886, 0.0022535702586174012, 0.0022128954529762267, 0.0022240482767422994, 0.0021812692284584045, 0.0024247266848882038];72.3;68.5;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.01_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.01_0.95_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.01_0.95_0.005.png;./post_training_filters/post_training_filters_50_400_0.01_0.95_0.005.png;65.82;65.82
50;400;[128, 512, 512, 512, 512];0.01;0.9;0.001;BN;[0.005163812390187892, 0.0034626171913573413, 0.002900006464584087, 0.0026731739380979926, 0.002471793056503544, 0.0023689452649616615, 0.002263620885891643, 0.002160038498601293, 0.0020531799989502606, 0.001968824914315852, 0.0018820311831749552, 0.001790999479410125, 0.001715905467669169, 0.0016391287622897605, 0.0015505202332647835, 0.0014837157265926765, 0.0014032073440105935, 0.0013095811100267783, 0.0012575083456146038, 0.0011853874947239712, 0.001106089124592339, 0.0010468684233785645, 0.0009871237307060056, 0.0009154088395397838, 0.0008814649398976225, 0.0008252944760933154, 0.0007812274071743818, 0.0007375567597223492, 0.0007052367683348617, 0.0006782167862222447, 0.0006523244546317473, 0.0006331508476438561, 0.000622607295106097, 0.0006012264097003433, 0.0006044649732549016, 0.000571933432928915, 0.0005813572104505407, 0.0005737342691518426];[0.004603103299935659, 0.0031651885310808817, 0.0029397972424825033, 0.0026708441972732545, 0.0026988149682680767, 0.002276867429415385, 0.0020579345524311065, 0.001881160338719686, 0.0024326022466023764, 0.0019890862206617993, 0.0018437354763348897, 0.0017435156802336376, 0.0018289011220137279, 0.0018785790105660756, 0.0017185364663600921, 0.0017238045235474905, 0.0017516328891118368, 0.0016929936905701955, 0.0015975802640120188, 0.0016859354078769685, 0.001725510060787201, 0.0016719725728034972, 0.0017749139666557313, 0.0018975580732027689, 0.001909648577372233, 0.0020138962070147194, 0.0019482684632142384, 0.002032997359832128, 0.002076635907093684, 0.0021206538875897726, 0.0020974524319171905, 0.0022555069625377656, 0.0022817737857500713, 0.0022544511159261066, 0.0023261206845442456, 0.0023707426091035206, 0.00237914244333903, 0.0024020726482073466];81.6;80.5;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.01_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.01_0.9_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.01_0.9_0.001.png;./post_training_filters/post_training_filters_50_400_0.01_0.9_0.001.png;77.75;77.75
50;400;[128, 512, 512, 512, 512];0.01;0.9;0.005;BN;[0.005425979667078189, 0.003921268022641903, 0.0032891902279078475, 0.0030505685326529712, 0.00289534360654955, 0.0027890383833792153, 0.002725140749196696, 0.002652209414456918, 0.002574926533592426, 0.0025326320710705548, 0.0024426023928615136, 0.0024272081364945667, 0.0023398488239059602, 0.0022772121005426578, 0.002243224863356691, 0.002206466527489143, 0.0021433834586201644, 0.002095683759790126, 0.0020809856553872428, 0.0020019087037904475, 0.0019773645759598025, 0.0019373551156462692, 0.0018956802264461672, 0.001869435927005318, 0.001845100468736354, 0.0017942304824425921, 0.0017738747221183002, 0.0017385450066105138, 0.00172055025410846, 0.0016877288341037627, 0.0016601285241483674, 0.0016397839178883932, 0.001619230554840429, 0.001601988929437428, 0.0015788309191300618, 0.0015714606315624423, 0.0015625204509351312, 0.001535137183055645, 0.0015298079087482236, 0.0015109886344128508, 0.0014985928617841828, 0.0014939230959105298, 0.001493913482844345, 0.0014829177415467858, 0.0014648727800061062, 0.0014625922729813955, 0.0014614160062094044, 0.0014675273952203067, 0.0014522318317880475, 0.0014526721356603188];[0.005519098242123922, 0.003575984239578247, 0.0034937783082326255, 0.0038207826018333436, 0.0028378485639890035, 0.003105692267417908, 0.00245597039659818, 0.0026976710557937624, 0.00227183664838473, 0.0023350636661052704, 0.0022357713679472604, 0.0022228207687536874, 0.0023369545737902324, 0.002550228238105774, 0.0019764147202173867, 0.0021436320741971336, 0.0021152214209238687, 0.0018863209585348766, 0.001986487060785294, 0.0020793170730272928, 0.001980567028125127, 0.0018692004680633545, 0.0018329068024953207, 0.0019664278626441954, 0.001845808078845342, 0.0017493095993995665, 0.0017978718876838684, 0.0018640139202276867, 0.0018649193147818248, 0.0017549276848634085, 0.0017999736964702607, 0.0017663719256718953, 0.0017752980689207712, 0.001796180158853531, 0.0018133276204268139, 0.0017802581191062928, 0.0018377954761187236, 0.0018036797642707824, 0.0018199241161346435, 0.0018116114536921182, 0.0018095641334851583, 0.0017991594970226288, 0.001816712518533071, 0.001844552606344223, 0.0018196870386600495, 0.0018298332393169403, 0.001849270910024643, 0.001830719510714213, 0.0018437401453653972, 0.0018401476244131723];77.3;nan;False;./train_valid_history_plots/train_val_loss_hist_50_400_0.01_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.01_0.9_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.01_0.9_0.005.png;./post_training_filters/post_training_filters_50_400_0.01_0.9_0.005.png;75.13;nan
